age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,Self-emp-inc,96489,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1842,40,United-States,>50K
33,Private,69798,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,301595,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,2,1740,40,United-States,<=50K
25,Private,135076,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
49,Private,298692,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
35,Private,31106,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,3,0,40,United-States,<=50K
31,Private,106956,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K
45,Private,119888,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,112304,5th-6th,4,Never-married,Other-service,Unmarried,White,Female,0,0,37,United-States,<=50K
42,Private,75251,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
37,Private,137843,Masters,14,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Local-gov,302315,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
29,Private,109437,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
43,Private,101648,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
24,Private,228314,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,182929,Bachelors,10,Never-married,Handlers-cleaners,Own-child,White,Female,1,0,19,United-States,<=50K
32,Private,283226,HS-grad,9,Divorced,Craft-repair,Own-child,Black,Male,0,0,45,United-States,<=50K
28,Private,239271,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,50,United-States,>50K
31,?,227711,HS-grad,9,Separated,?,Unmarried,Black,Female,2,0,40,United-States,<=50K
43,Private,203973,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,1,0,40,United-States,<=50K
44,Private,248800,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
27,Private,36815,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,State-gov,98650,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,220558,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,2,0,44,United-States,<=50K
42,Private,106679,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,40,United-States,>50K
35,Self-emp-not-inc,143254,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,40,United-States,<=50K
40,Local-gov,173092,11th,7,Divorced,Other-service,Unmarried,Black,Female,1,0,35,United-States,<=50K
30,Private,105116,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
41,Local-gov,118600,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,United-States,>50K
18,Private,83892,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
39,Private,254190,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K
51,Private,116462,12th,7,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,0,40,China,<=50K
61,Private,93092,Assoc-acdm,1,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,<=50K
33,State-gov,94709,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,7597,0,38,United-States,>50K
42,Private,158224,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,1,0,40,United-States,<=50K
60,Private,128951,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,130056,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20,State-gov,91242,Assoc-voc,11,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,21,United-States,<=50K
21,Private,207883,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,24,United-States,<=50K
51,Private,258693,10th,6,Never-married,Other-service,Not-in-family,Black,Female,0,0,31,United-States,<=50K
32,Private,118962,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,1756,40,United-States,>50K
20,Private,252759,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,1,0,18,United-States,<=50K
25,Private,265442,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50,?,27123,12th,8,Married-civ-spouse,?,Husband,White,Male,0,0,44,United-States,>50K
46,Private,181832,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
52,Private,183364,10th,6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,29,United-States,<=50K
21,Local-gov,281505,Masters,14,Never-married,?,Own-child,Black,Male,0,0,14,United-States,<=50K
55,Private,126296,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,0,40,United-States,<=50K
48,Private,252715,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
59,Federal-gov,142702,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Local-gov,222718,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,111046,Prof-school,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
60,Private,186381,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
38,Private,91242,9th,6,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,6,0,40,India,>50K
69,Self-emp-not-inc,38707,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,93203,Assoc-acdm,11,Divorced,Tech-support,Own-child,White,Female,2655,0,40,United-States,<=50K
39,Self-emp-not-inc,106117,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
33,Private,194365,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
21,Self-emp-not-inc,207148,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,13,United-States,<=50K
25,Private,80290,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,1,0,40,United-States,<=50K
57,State-gov,71224,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K
28,Private,77918,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20,Local-gov,275902,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,1,1932,22,United-States,<=50K
51,Private,93128,11th,7,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,Self-emp-not-inc,119441,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
21,Private,99589,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
27,Private,184274,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,<=50K
31,Private,141514,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,Self-emp-not-inc,137807,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
34,Private,207669,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
62,Self-emp-not-inc,234863,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,29,United-States,<=50K
20,Private,102133,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,11,United-States,<=50K
35,Private,103375,HS-grad,9,Separated,Sales,Unmarried,White,Female,1,0,40,United-States,<=50K
17,Local-gov,280439,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,21,United-States,<=50K
45,Private,104794,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Self-emp-not-inc,71086,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
55,Private,203061,Some-college,10,Divorced,Other-service,Not-in-family,Black,Female,0,0,30,United-States,<=50K
36,Local-gov,43793,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,State-gov,236627,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,1,0,40,United-States,<=50K
23,Private,140973,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,State-gov,119552,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4900,0,40,United-States,>50K
27,Private,227949,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,1,0,44,United-States,<=50K
42,Private,153915,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
29,Self-emp-not-inc,117573,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,30,United-States,<=50K
54,State-gov,160685,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,140435,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,21,United-States,<=50K
57,Private,88510,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,148918,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
50,Private,166126,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,?,122652,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,89406,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,289443,Bachelors,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,44,United-States,>50K
37,Private,84645,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,3195,0,40,United-States,<=50K
38,Private,184300,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,3442,0,40,United-States,<=50K
29,State-gov,23660,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
50,Self-emp-inc,59931,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0,55,United-States,>50K
35,Self-emp-inc,289459,10th,6,Never-married,Other-service,Not-in-family,Black,Male,0,0,58,United-States,<=50K
47,Private,243754,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,90794,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,56,United-States,<=50K
35,Private,138424,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,2910,0,40,United-States,<=50K
56,Self-emp-not-inc,140363,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
26,Private,48603,10th,6,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,29,United-States,<=50K
56,Private,137206,Prof-school,15,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Private,130835,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,3,0,50,United-States,<=50K
25,Private,73100,7th-8th,5,Never-married,Craft-repair,Not-in-family,White,Male,2,0,40,United-States,<=50K
29,Private,211586,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,2,2271,43,United-States,<=50K
35,Private,91539,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,5,0,40,United-States,<=50K
38,Federal-gov,115366,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
71,Private,292541,11th,7,Never-married,Other-service,Not-in-family,White,Female,0,0,14,United-States,<=50K
17,Private,203971,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,22,United-States,<=50K
24,Private,253611,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,4,0,49,United-States,<=50K
22,Private,30644,HS-grad,9,Never-married,Other-service,Own-child,White,Female,3,0,40,United-States,<=50K
34,Private,251857,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
19,Private,253325,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,3,0,22,United-States,<=50K
24,Private,308029,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,186409,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Local-gov,88226,HS-grad,9,Divorced,?,Unmarried,White,Female,1,0,40,United-States,<=50K
56,Private,125930,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4173,0,40,United-States,>50K
26,Private,215509,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,1,0,40,United-States,<=50K
25,Private,212387,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,49,United-States,<=50K
30,Private,131150,Prof-school,15,Divorced,Prof-specialty,Husband,White,Male,0,0,51,United-States,>50K
51,?,31059,HS-grad,9,Divorced,?,Not-in-family,White,Female,1,0,37,United-States,<=50K
27,Private,92990,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,2,0,40,United-States,<=50K
26,Private,23692,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K
34,Self-emp-not-inc,252168,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Male,0,0,50,United-States,<=50K
32,Private,177248,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
43,State-gov,154449,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
35,Private,110961,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19,Private,98579,11th,7,Never-married,Other-service,Own-child,White,Male,4,0,14,United-States,<=50K
21,Private,245159,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,1,0,30,United-States,<=50K
20,Private,214482,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,26,United-States,<=50K
48,Private,282143,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,231375,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,254829,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,44,United-States,<=50K
19,Private,181088,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,1,0,40,United-States,<=50K
30,Private,109659,10th,6,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,1,0,40,United-States,<=50K
54,Private,247069,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
42,Private,198549,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,>50K
19,Private,94458,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,6,0,18,United-States,<=50K
27,Self-emp-not-inc,107388,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,284262,7th-8th,4,Never-married,Sales,Own-child,Black,Male,0,0,22,United-States,<=50K
33,Private,124062,HS-grad,9,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,189843,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
30,Private,210101,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,58,United-States,<=50K
37,Local-gov,255397,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Black,Male,2,0,50,United-States,<=50K
19,Local-gov,275067,Some-college,10,Never-married,?,Not-in-family,White,Male,3,0,30,United-States,<=50K
34,Private,108161,10th,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,1747,58,United-States,>50K
55,Private,100199,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,>50K
26,Private,229740,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,1,0,45,United-States,<=50K
47,Private,41944,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
34,Self-emp-not-inc,261319,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,58,United-States,>50K
38,Private,66791,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Self-emp-inc,118089,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7838,0,51,United-States,>50K
47,Private,78633,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
25,Local-gov,237346,Bachelors,13,Never-married,?,Own-child,Black,Female,2,0,40,United-States,<=50K
35,State-gov,132622,HS-grad,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Private,148430,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,250734,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
34,Private,154660,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
32,Private,116096,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,<=50K
45,Private,53243,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
39,Private,153005,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,7420,0,40,United-States,>50K
37,Self-emp-inc,23865,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,49,United-States,>50K
31,Private,35867,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,14894,0,50,United-States,>50K
40,Self-emp-not-inc,105245,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,24,United-States,<=50K
38,Private,94489,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1860,56,United-States,<=50K
44,Private,175905,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,35,United-States,<=50K
24,Private,202511,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,26,United-States,<=50K
40,Private,123574,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1562,40,Philippines,>50K
29,Private,101082,7th-8th,4,Married-civ-spouse,Other-service,Other-relative,White,Female,2,0,40,United-States,<=50K
